"연도","고객번호","기업체명","원장번호","개인법인사업자구분명","보증잔액","직위재구분","상시직원수","통합통계거래상대처은행","신용평가등급"
2018-12-31,074026544,드림솔루텍,THD201600710,개인사업자,45000000,직접,1,한국씨티은행,KR10
2018-12-31,071309798,AET SYSTEM KOREA,KMD201400015,개인사업자,255000000,직접,6,우리은행,KR14
2018-12-31,064279262,코리아푸드,TOF201500192,개인사업자,42500000,직접,0,광주은행,KR9
2018-12-31,072088814,(주)하이엔드렌터카,TAF201400631,법인사업자,93000000,직접,0,KEB하나은행,KR10
2018-12-31,005593046,대전OA센타,TME201601491,개인사업자,5568000,직접,3,신한은행,KR12
2018-12-31,028717252,(주)남부자원,TIK201600115,법인사업자,160000000,직접,10,중소기업은행,KR8
2018-12-31,068432681,큐피트통상,TIG201500069,개인사업자,170000000,직접,4,중소기업은행,KR12
2018-12-31,074933093,더글라스,TLA201700433,개인사업자,100000000,직접,1,신한은행,KR13
2018-12-31,072813092,MK엔지니어링,TQK201500126,개인사업자,72900000,직접,29,경남은행,KR4
2018-12-31,066828996,코리아텍스,TPQ201500335,개인사업자,108000000,직접,9,대구은행,KR8
2018-12-31,074106480,(주)송림기업,TQA201601068,법인사업자,200000000,직접,13,우리은행,KR12
2018-12-31,066303819,국민화원,THU201400360,개인사업자,22950000,직접,0,국민은행,KR11
2018-12-31,064294483,호선약품(주),IOC200900229,법인사업자,72250000,직접,7,광주은행,KR7
2018-12-31,073440286,(주)탑코리아,TIC201700188,법인사업자,128250000,직접,2,중소기업은행,KR7
2018-12-31,074510306,예민산업,TIH201700076,개인사업자,97750000,직접,0,농업협동조합,KR7
2018-12-31,074385641,수약국,TAH201601673,개인사업자,90000000,직접,4,신한은행,KR8
2018-12-31,040665078,우나벨라,TPD201800412,개인사업자,9200000,직접,1,대구은행,KR10
2018-12-31,067593770,영일산업(주),TQK201800185,법인사업자,53940002,직접,117,KEB하나은행,KR12
2018-12-31,068974903,양덕페인트(동업),TJA201700496,개인사업자,8500000,직접,0,신한은행,KR11
2018-12-31,072308073,하나TEXTILE,TBD201600780,개인사업자,97200000,직접,2,부산은행,KR7
2018-12-31,020767941,빅히트물류,TJC201800048,개인사업자,53550000,직접,3,중소기업은행,KR9
2018-12-31,061356382,농심주유소,TLC201800044,개인사업자,46666680,직접,0,국민은행,KR7
2018-12-31,059534404,신미래도서,TJA201400688,개인사업자,40000000,직접,5,기타,KR7
2018-12-31,069086007,에스앤씨코리아(주),TBG201700063,법인사업자,161500000,직접,31,부산은행,KR13
2018-12-31,074965553,(주)제3금속,THT201800323,법인사업자,297000000,직접,7,우리은행,KR11
2018-12-31,003530580,두광기계,TOJ201600496,개인사업자,36000000,직접,5,광주은행,KR4
2018-12-31,044006345,세우정보통신,TRA201301455,개인사업자,27200000,직접,6,제주은행,KR12
2018-12-31,046906375,(주)에스앤피이엔지,TPJ201600560,법인사업자,544000000,직접,11,대구은행,KR6
2018-12-31,059661966,(주)대명지,TPE201600676,법인사업자,270000000,직접,4,기타,KR7
2018-12-31,064442604,삼진주유소,TBH201700647,개인사업자,216000000,직접,3,중소기업은행,KR8
2018-12-31,076297122,명가축산도소매센터,TQH201800423,개인사업자,180000000,직접,6,중소기업은행,KR10
2018-12-31,059959762,(주)에이치엠넷츠,TAF201000849,법인사업자,97750000,직접,7,우리은행,KR9
2018-12-31,075458276,세진화스텍,TPF201700181,개인사업자,90000000,직접,1,우리은행,KR6
2018-12-31,063075360,MS수학전문학원,QAC200801683,개인사업자,20400000,직접,3,우리은행,KR9
2018-12-31,072511886,바씨스타일,TCE201400600,개인사업자,68000000,직접,6,중소기업은행,KR5
2018-12-31,075595948,성일산업,TQI201800021,개인사업자,45000000,직접,2,중소기업은행,KR10
2018-12-31,074802755,(주)레츠코리안,TAT201800187,법인사업자,300000000,직접,5,중소기업은행,KR9
2018-12-31,070395619,(주)케이앤씨네트워크,TAP201700480,법인사업자,135000000,직접,2,신한은행,KR11
2018-12-31,076197879,(주)제클린,TLC201800222,법인사업자,90000000,직접,2,신한은행,KR12
2018-12-31,072461965,(주)퍼스트메디컬매니지먼트,TAZ201800674,법인사업자,72250000,직접,1,우리은행,KR10
2018-12-31,061889228,(주)동진팜,THT201700242,법인사업자,210000000,직접,23,기타,KR6
2018-12-31,074604940,대성온실,JNA201700004,개인사업자,50000000,직접,0,중소기업진흥공단,KR13
2018-12-31,073231327,(주)범아렌트카,TSA201501172,법인사업자,59500000,직접,10,우리은행,KR6
2018-12-31,045920433,(주)엔에스유통,THW201600124,법인사업자,288000000,직접,39,우리은행,KR6
2018-12-31,022155661,상원유통,TAN200000726,개인사업자,19200000,직접,1,우리은행,KR10
2018-12-31,021130195,청목한의원,TLA200300301,개인사업자,22400000,직접,3,농업협동조합,KR6
2018-12-31,041331259,제이앤디전자(주),THI201400305,법인사업자,170000000,직접,25,중소기업은행,KR8
2018-12-31,070356700,(주)드로잉홈,TAQ201200908,법인사업자,90000000,직접,13,국민은행,KR10
2018-12-31,070839719,(주)금성,TJB201300187,법인사업자,85000000,직접,7,농업협동조합,KR13
2018-12-31,073286987,국민농수산영농조합법인(기타),TPH201700760,법인사업자,100000000,직접,14,농업협동조합,KR11
2018-12-31,074343780,(주)가스타코리아,THK201700806,법인사업자,80000000,위탁,0,중소기업은행,
2018-12-31,075272355,(유한)남원레미콘,TNA201800021,법인사업자,315000000,직접,17,중소기업은행,KR10
2018-12-31,075568878,(주)티엔디엔,TAT201800405,법인사업자,1000000000,직접,19,우리은행,KR8
2018-12-31,071585981,비엠(BM)모터스,THW201400004,개인사업자,50000000,직접,2,한국스탠다드차타드,KR12
2018-12-31,043897238,켐텍코리아,RMF201100203,개인사업자,30600000,직접,0,농업협동조합,KR8
2018-12-31,007648025,박정신과의원,TRB201500142,개인사업자,90000000,직접,0,한국씨티은행,KR6
2018-12-31,071727383,서린코퍼레이션,THQ201400119,개인사업자,42500000,직접,5,농업협동조합,KR7
2018-12-31,068912062,태강인테리어,JHD201800024,개인사업자,15000000,직접,0,우리은행,KR12
2018-12-31,068218782,서김해서전win학원,TBA201101152,개인사업자,80000000,직접,23,국민은행,KR6
2018-12-31,070770726,경남철강,TQI201300385,개인사업자,85000000,직접,4,경남은행,KR8
2018-12-31,066882602,동탄시티병원,TIC201700448,개인사업자,170000000,직접,103,국민은행,KR8
2018-12-31,067473010,GS25마전동남점,TIA201100166,개인사업자,45000000,직접,0,우리은행,KR10
2018-12-31,060771654,양지유화(동업),THT201800444,개인사업자,136000000,직접,0,중소기업은행,KR9
2018-12-31,076580392,연세스타치과의원,THQ201800652,개인사업자,100000000,직접,1,중소기업은행,KR11
2018-12-31,069928628,즐거운주유소,TOD201400052,개인사업자,364500000,직접,2,우리은행,KR10
2018-12-31,076527740,진성기계산업,JAC201800032,개인사업자,45000000,직접,0,KEB하나은행,KR13
2018-12-31,075401825,(주)공훈,TAO201700336,법인사업자,300000000,직접,0,농업협동조합,KR8
2018-12-31,068038344,우리상사,RPH201100241,개인사업자,34200000,직접,0,대구은행,KR9
2018-12-31,074046964,하나로리테일,TAI201600678,개인사업자,300000000,직접,4,우리은행,KR8
2018-12-31,076287718,(주)에필,TIR201800307,법인사업자,500000000,직접,6,신한은행,KR8
2018-12-31,072226650,(주)디자인에이디포엠,TAL201800092,법인사업자,90000000,직접,5,KEB하나은행,KR6
2018-12-31,070037414,(주)아레스,TME201701395,법인사업자,495000000,직접,54,신한은행,KR9
2018-12-31,075880624,하늘푸드(동업),TPE201800237,개인사업자,180000000,직접,5,대구은행,KR7
2018-12-31,076388772,대덕종합농기,TPJ201800581,개인사업자,85000000,직접,2,농업협동조합,KR6
2018-12-31,066710075,(주)엠에이치툴링,TBK201400232,법인사업자,493000000,직접,5,신한은행,KR6
2018-12-31,073601698,(주)비티엘아이엔씨,KID201600059,법인사업자,100000000,직접,1,농업협동조합,KR10
2018-12-31,064668844,(주)농업회사법인주식회사그린지엔,TAF201601235,법인사업자,221000000,직접,10,농업협동조합,KR9
2018-12-31,073087461,(주)금양메디칼,TBA201500771,법인사업자,81000000,직접,10,농업협동조합,KR8
2018-12-31,072312894,도원유통,TMB201700811,개인사업자,10000000,직접,0,기타,KR13
2018-12-31,037310983,신명탑건설(주),TAH200901890,법인사업자,17850000,직접,13,국민은행,KR7
2018-12-31,061106435,(주)코리아엠에스,TBD201600770,법인사업자,212500000,직접,15,대구은행,KR9
2018-12-31,064065706,우진기술자재(주),TAM201800992,법인사업자,90000000,직접,10,중소기업은행,KR5
2018-12-31,073992611,효진기계,TQB201800409,개인사업자,114750000,직접,8,경남은행,KR5
2018-12-31,043511776,(주)에스대한부품,TAP201500420,법인사업자,48000000,직접,7,중소기업은행,KR7
2018-12-31,046416700,영폴리머(주),TBF201600553,법인사업자,338400000,직접,4,중소기업은행,KR11
2018-12-31,069329780,(주)신조금속,TPH201600295,법인사업자,360000000,직접,11,대구은행,KR8
2018-12-31,069027040,(주)신세계모터스,TMH201700003,법인사업자,38250000,직접,15,국민은행,KR8
2018-12-31,073918394,드라이브텍(주),KAA201600315,법인사업자,200000000,직접,4,중소기업은행,KR7
2018-12-31,063113497,대석조경건설,TLD201400229,개인사업자,36800000,직접,0,중소기업은행,KR10
2018-12-31,070049758,농업회사법인경성(주),THW201300336,법인사업자,765000000,직접,87,농업협동조합,KR4
2018-12-31,069260632,상영종합,TML201600181,개인사업자,55250000,직접,2,국민은행,KR7
2018-12-31,038857089,한국오일,TIH201400171,개인사업자,51000000,직접,3,우리은행,KR8
2018-12-31,026160458,삼락주유소,TQK200800180,개인사업자,365500000,직접,1,한국씨티은행,KR8
2018-12-31,032328705,강진청자마트,TOG201500586,개인사업자,81000000,직접,1,농업협동조합,KR9
2018-12-31,074101249,금보산업,TPD201800276,개인사업자,119000000,직접,8,대구은행,KR8
2018-12-31,071950309,보은약국,TMA201400435,개인사업자,45000000,직접,5,KEB하나은행,KR8
2018-12-31,076387391,현대자동차블루핸즈신천점,TPF201800135,개인사업자,100000000,직접,0,KEB하나은행,KR8
2018-12-31,027772803,청주상사,TAH201500243,개인사업자,28000000,위탁,1,중소기업은행,
2018-12-31,071740098,정직한고기마을,TJB201800051,개인사업자,45000000,직접,2,국민은행,KR10
2018-12-31,067769669,(주)세인텍파마,TIB201600837,법인사업자,208000000,직접,5,중소기업은행,KR6
2018-12-31,060151957,(주)오메이리더스,THT201400887,법인사업자,289000000,직접,13,우리은행,KR9
2018-12-31,076666342,강남푸른정신건강의학과의원,TAZ201801171,개인사업자,100000000,직접,2,신한은행,KR9
2018-12-31,072932452,(주)에이블테크,TIZ201500171,법인사업자,267300000,직접,20,우리은행,KR11
2018-12-31,075313489,송진조경(주),TPH201700589,법인사업자,162000000,직접,2,대구은행,KR6
2018-12-31,075887368,(주)대광로보틱스,TPD201800628,법인사업자,520000000,직접,9,기타,KR6
2018-12-31,065667239,(주)두레물류,TPF201100035,법인사업자,84575000,직접,13,농업협동조합,KR10
2018-12-31,069026931,사곡주유소,TOI201600029,개인사업자,47500000,직접,4,중소기업은행,KR10
2018-12-31,062631912,중부부품상사,RLB201100497,개인사업자,22400000,직접,1,중소기업은행,KR8
2018-12-31,075349848,베스트파트너스,TPF201700152,개인사업자,150000000,직접,1,국민은행,KR8
2018-12-31,073767309,(주)블루시그널,TBD201700160,법인사업자,800000000,직접,5,KEB하나은행,KR8
2018-12-31,075358169,이오커머스,QAC201701944,개인사업자,86112000,직접,0,중소기업은행,KR11
2018-12-31,075338105,일양건설(주),TMA201800886,법인사업자,108800000,직접,8,중소기업은행,KR14
2018-12-31,069611427,돌표돌침대,TPJ201200571,개인사업자,20400000,직접,0,우리은행,KR12
2018-12-31,065860751,(주)챌린저텔레콤,TPA201400374,법인사업자,528000000,직접,15,대구은행,KR6
2018-12-31,043996540,명신인더스트로닉,TBG201100141,개인사업자,80000000,직접,4,국민은행,KR8
2018-12-31,067361313,영남중기,TPL201100073,개인사업자,29750000,직접,0,중소기업은행,KR8
2018-12-31,071643768,대영케미컬,TPH201500483,개인사업자,81000000,직접,0,KEB하나은행,KR7
2018-12-31,064138976,나노텍,TQH201800409,개인사업자,85000000,직접,1,신한은행,KR3
2018-12-31,062351548,세원목재,THD201400524,개인사업자,80503200,직접,0,국민은행,KR7
2018-12-31,020784254,대성메탈,TQA201701261,개인사업자,85000000,직접,0,농업협동조합,KR7
2018-12-31,071637606,대원로지스틱2097,TMF201400181,개인사업자,13600000,직접,0,중소기업은행,KR9
2018-12-31,046605320,(주)명신정유,TBI201800464,법인사업자,1665000000,직접,16,중소기업은행,KR10
2018-12-31,063679850,보경운수,TBA201700066,개인사업자,27000000,직접,0,중소기업은행,KR10
2018-12-31,061877858,(주)솔바로,TPF201400081,법인사업자,102000000,직접,5,농업협동조합,KR9
2018-12-31,074386268,(주)태호산업개발,TLD201600451,법인사업자,252000000,직접,2,KEB하나은행,KR8
2018-12-31,073725228,(주)디에스하이텍,TPN201600158,법인사업자,99000000,직접,3,대구은행,KR12
2018-12-31,076388468,세방광고자재(동업),TOE201800391,개인사업자,102000000,직접,0,중소기업은행,KR10
2018-12-31,071509679,신국제레미콘(주),TPO201500143,법인사업자,255000000,직접,21,중소기업은행,KR14
2018-12-31,046084226,해성건기,TOG200400256,개인사업자,10080000,직접,0,농업협동조합,KR10
2018-12-31,072473898,라이프스토리,TSA201400696,개인사업자,30600000,직접,1,KEB하나은행,KR4
2018-12-31,074258121,(주)에이치에스푸드,THY201601355,법인사업자,99000000,직접,5,신한은행,KR13
2018-12-31,046336013,평촌오뚜기,THG201800816,개인사업자,185000000,직접,3,기타,KR10
2018-12-31,006441540,재동실업,THL200900802,개인사업자,11050000,직접,3,국민은행,KR7
2018-12-31,075792194,(주)지엔오션,TBD201800072,법인사업자,332500000,직접,9,중소기업은행,KR6
2018-12-31,074308301,(주)트리플,TPJ201600939,법인사업자,162000000,직접,1,신한은행,KR10
2018-12-31,073918323,알텍,TMB201600643,개인사업자,31312512,직접,0,KEB하나은행,KR9
2018-12-31,074760525,(주)신우이앤씨(sinwoo E&C),TRA201700276,법인사업자,90000000,직접,3,신한은행,KR9
2018-12-31,061280267,(주)우남기공,TND201600268,법인사업자,198000000,직접,30,신한은행,KR9
2018-12-31,006311007,(주)다은,TLC201500224,법인사업자,382500000,직접,12,신한은행,KR4
2018-12-31,070533413,천호기업,TPJ201400360,개인사업자,225000000,직접,1,중소기업은행,KR13
2018-12-31,074157853,탑플러스마트영도대교점(24시),TBA201601283,개인사업자,72675000,직접,2,중소기업은행,KR7
2018-12-31,065299461,포스타,TAI200901218,개인사업자,45600000,직접,1,KEB하나은행,KR7
2018-12-31,073690353,나승하이텍(주),THT201800268,법인사업자,100000000,직접,18,신한은행,KR9
2018-12-31,068644550,(주)다산홈푸드,TIG201400137,법인사업자,76000000,직접,10,중소기업은행,KR11
2018-12-31,068411738,(주)대우트럭군산,TND201800026,법인사업자,90000000,직접,1,신한은행,KR8
2018-12-31,074689208,선영수산,TBK201700253,개인사업자,42500000,직접,7,국민은행,KR6
2018-12-31,071386669,실버스푼,TAV201800777,개인사업자,44650000,직접,0,중소기업은행,KR15
2018-12-31,073148083,(주)아파치,THA201500803,법인사업자,270000000,직접,0,우리은행,KR12
